	AniQWr_1	AniQWr_2	AniQWr_3	AniQWr_4	AniQWr_7	AniQWr_8	PhysVir_10	PhysVir_11	PhysVir_12	PhysVir_13	PhysVir_14	PhysVir_20	PhysVir_3	RueBrit_10	RueBrit_19	RueBrit_20	RueBrit_21	RueBrit_22	SalAzu_10	SalAzu_11	SalAzu_12	SalBall_1	SalBall_2	SalBall_3	SalBall_4	SalBall_5	SalBle_2	SalBle_20	SalBle_22	SalBle_23	SalBle_5	SalBle_SB1	SalBle_SBW5	SalBle_SBW6	SalChio_1	SalChio_6	SalChio_8	SalCoc_1	SalCoc_10	SalCoc_11	SalCoc_2	SalCoc_3	SalCoc_4	SalCoc_5	SalCoc_6	SalDar_1	SalDar_10	SalDar_11	SalDar_12	SalDar_14	SalDar_15	SalDar_2	SalDar_20	SalDar_3	SalFar_10	SalFar_11	SalFar_12	SalFar_13	SalFar_14	SalFar_15	SalFar_18	SalFar_2	SalFar_20	SalFar_3	SalGreg_1	SalGreg_10	SalGreg_2	SalGreg_3	SalGreg_4	SalGreg_5	SalGreg_7	SalGreg_8	SalLeu_20	SalLeu_21	SalLeu_22	SalLeu_23	SalLeu_25	SalLeu_26	SalLeu_5	SalMic_1	SalMic_2	SalMic_3	SalMic_4	SalMic_5	SalMic_7	SalMic_8	SalReg_B1	SalReg_FM15	SalReg_W2	SalReg_W4	SalRoe_1	SalRoe_3	SalRoe_4	SalRoe_5	SalRoe_6	SalRoe_7	SalSin_4	SalSin_B2	SalSin_B6	ScutSuf_2	ScutSuf_20	ScutSuf_5	ScutSuf_8	ScutSuf_B1	ScutSuf_B2	ScutSuf_B3	ScutWri_4	ScutWri_5	ScutWri_6	ScutWrit_1	ScutWrit_2	ScuWri_9	StaCoc_2	StaCoc_3
SalFar_18	0.7533519619181055	0.7567001258812234	0.7776614520953744	0.8165201920682539	0.9974222065974978	0.5751370400733515	0.5812752905697254	0.8363845139462562	0.8917139660057023	0.7423436797219491	0.8811082855419304	0.7921866639828785	0.7001807776828081	0.8202405651386113	0.5966003912721972	0.7543755051838757	0.8970870138082806	0.7463218822508041	0.26676161001778464	0.2684360326838686	0.3715019687823199	0.47247723176968415	0.26755895132690655	0.4563532580889591	0.2298476213095153	0.8035563648562093	0.9250145851242545	0.8497182434772812	0.6375247006878899	0.5595836436844472	0.8170924080476336	0.8825554278636428	0.4635153855003644	0.599922320880603	0.3390054975909875	0.6082950532263955	0.6748029870452101	0.5658992854938998	0.5131394506619148	0.5714806022926734	0.3126791063166998	0.5745825352678564	0.3842386874278817	0.34517669667244877	0.4549663416586641	0.7663145553855769	0.7200275921252426	0.7517831445215324	0.40171378492169685	0.7509962590881892	0.42488628560834674	0.8684935338922034	0.3608240307594015	0.7463957805909771	0.3438635272990196	0.5513025251075068	0.2881901099790145	0.07788636625312706	0.31272719957784256	0.15416381435335735	0.0	0.31956856371130726	0.2133211948465059	0.20101039346471528	0.5492064143728694	0.7199254804648769	0.8753568879928518	0.657633503067238	0.43388627969857996	0.311859173934402	0.6993326205603494	0.5157693738542554	0.47866491211077544	0.6857962809646554	0.5052498046224818	0.6841303389453992	0.7845606572354031	0.31944253359632946	0.46461680976649444	0.5869729308081926	0.643568002733621	0.9226957992675364	0.9317220556682957	0.7142603944197699	0.7647702401391122	0.35456181772602924	0.6226703023632392	0.39571031397225576	0.3573036497637231	0.3391017892879663	0.9696361448798753	0.7524567175996265	0.9999883662352076	0.7925844297897691	0.7870274556494292	0.4842277488233243	0.40536572401544957	0.7563910432298635	0.05085793333205668	0.8094055590989193	0.31706694599615115	0.5771034962811044	0.4734579049685652	0.45834481977884467	0.6161895933422257	0.7321670261306878	0.28416505332611985	0.23378332900107635	0.769861267076142	0.4553479948173328	0.6996970068301738	0.7553933698418173	0.39349690993499575	0.36155910829802207
SalFar_2	0.8751514347179397	0.8779449118206075	0.89431999845284	0.729128157358329	0.9970928197585178	0.7935467192489902	0.8053518110850393	0.948857685566541	0.6924756409578305	0.8931024150329883	0.6639133705705512	0.9363918928987828	0.881337781911219	0.8201035469849026	0.6834585606842015	0.4522119271037385	0.6693683378784809	0.7788611101875091	0.18722506937982952	0.22582377941008303	0.293497883829931	0.5349338446433669	0.3285697137484582	0.609900039910119	0.40639335800137744	0.8043598893496153	0.9998137441585365	0.5348963914825253	0.6756598638067868	0.7178204854908053	0.9039379252171316	0.99829866412725	0.6703618436550007	0.636578501080163	0.2408927110148884	0.5144845135752563	0.6166748505776607	0.64623218040158	0.6195552554401841	0.5823537622669239	0.6632263584922871	0.5914034601745528	0.677554103307543	0.6278629187172136	0.6950357639285458	0.49750811824743	0.7166251265307919	0.8879872810887425	0.6895844279554022	0.741616257034549	0.6789495230800981	0.5429147428334196	0.6384797750485317	0.44621786361419846	0.2667322011494252	0.5671124209381538	0.4592271521975173	0.32083236543689	0.597192709352844	0.4707170262610998	0.31956856371130726	0.0	0.19533009056349315	0.21655155276304938	0.5836823778075341	0.7417448449560158	0.5881780382056516	0.42476180540022457	0.744767475135791	0.6605473598205451	0.504290737373376	0.5603062186766268	0.6913758824894141	0.8170295297961944	0.43711215384213364	0.6574526665677767	0.8913499751090816	0.6837717604606307	0.6464950908746414	0.5953686536865186	0.6403801895248697	0.6329727273592614	0.6494494192657099	0.7379871324958898	0.7596437339775755	0.613648869541115	0.6657669679281619	0.6282775494945833	0.6041906575048355	0.6000502947909674	0.9997335333558252	0.9998631409402958	0.7627456744228748	0.7222768589393004	0.6796623894890714	0.7555052983208359	0.6243564780888902	0.5594027501113096	0.40251987745283024	0.6622053530785847	0.6191442957856892	0.4015584678974785	0.7045604431222467	0.7044521712306694	0.9019601156432071	0.9999671814137724	0.6580999318093088	0.608038801895451	0.7085887258929622	0.5263543889054707	0.272395494230677	0.9848533711510149	0.6430760527969411	0.6596940738655064
SalFar_20	0.8200641890875353	0.8200476802418021	0.8607673540321108	0.8605958969190923	0.9606826534505533	0.7665093953232246	0.5914458949274941	0.696016221537914	0.8093885426851621	0.6235487462510471	0.7535249595233661	0.7125074623110204	0.6456206010524037	0.7831285809035023	0.47886783269621813	0.8057570140112518	0.9754947310309116	0.6579550790913511	0.13761645663690814	0.0902336620510783	0.236113352654424	0.5084409530033833	0.29739238277138436	0.5567080420404529	0.312848369926631	0.8560255494716739	0.9998875275599075	0.8377956732095224	0.6333272479031922	0.6078798751791008	0.8778620221467975	0.9943247298655111	0.6126418085198846	0.7696479573337609	0.19623232918507216	0.5155008254415552	0.5978777395361912	0.5742207552713916	0.5372093330645902	0.5086270981133749	0.5825561189288904	0.4957572603219399	0.5990401362674679	0.5128655822019021	0.6789363573569176	0.8437700609976251	0.8107894868537708	0.8707240456066593	0.6633735506790459	0.8535427744434905	0.6439863460770285	0.8524587927830022	0.5465754628538122	0.8202061681509822	0.22956440401121025	0.4886621444664294	0.43224272866183344	0.2282629954369928	0.5761908090643195	0.390508474828999	0.2133211948465059	0.19533009056349315	0.0	0.05790039611972608	0.5117647108500072	0.7185029137824988	0.8651819618972051	0.7626413205947868	0.6202827924246319	0.5696996296635028	0.813711781563251	0.4941480468869598	0.659571226729672	0.8023641777765094	0.706224027995918	0.8013203715738452	0.8603196313182399	0.5591598034295805	0.796627452216569	0.52963337780252	0.6104049589327034	0.9174126171256941	0.9313763757150448	0.6794185628175451	0.747517709869652	0.565340559520249	0.5965272033560087	0.579594974406157	0.5343869857069927	0.5461183105404397	0.8391760539263023	0.9999173562972697	0.9999244106345265	1.0	0.9606279328258746	0.71190667733449	0.6055965647475089	0.8756280261152798	0.27286078098806354	0.977083005080842	0.5412857706755991	0.7140408129557465	0.6893441355403496	0.5996855150242624	0.7321636541448414	0.9164327030643689	0.5604183572362472	0.4857001430314061	0.9218092004406718	0.4295769222462422	0.639753649469786	0.9453592899000843	0.5915232288904325	0.6129586714736912
SalFar_3	0.8027709496086126	0.8079548501663758	0.8418695246945582	0.859611622722957	0.9740514725782834	0.7232680607342903	0.6022754495599749	0.7668843499124826	0.8653211263144275	0.6877380448855299	0.813512610373609	0.7766585809218244	0.7030858524789685	0.766116431202394	0.46417929027440175	0.7959272481204869	0.9796012125552143	0.6601665669627408	0.1488850424242547	0.11015990075169335	0.2757592089082942	0.5451910890102165	0.3359672209313215	0.5541185614500955	0.32364453051735886	0.8756985327738571	0.999785513869518	0.8166157614682386	0.5760068663444557	0.5916903529256303	0.8784332091659308	0.9999863210719869	0.573498625011969	0.7386959307800668	0.2078121984873087	0.5638032372608514	0.6378372911097405	0.5142963729600123	0.4699109567626397	0.46036401722608844	0.5272232754219732	0.4565171291066099	0.5379344947902847	0.46708063892964613	0.637589615020968	0.8275360387172424	0.8057145985791256	0.8667062496133592	0.6210278530113118	0.8428997476928338	0.6021073322285215	0.8362509420429423	0.5068603918088462	0.8017924409471234	0.2709683645070998	0.4422514741295207	0.4536301015822589	0.2392666784696954	0.5582139679730331	0.38510286836854624	0.20101039346471528	0.21655155276304938	0.05790039611972608	0.0	0.46262615284942876	0.6919247651104647	0.8520460646094978	0.7333488718412131	0.5982200728370413	0.5186342662408965	0.8082255132857206	0.44049183375205003	0.6107945828736052	0.7852886073021804	0.6688232560964666	0.7840064310135939	0.860695567752194	0.5072076236936386	0.7873419819839386	0.4823391418942252	0.563184779880644	0.9089730284570708	0.9245684570688233	0.6564199092588738	0.7230033915409693	0.5179677339899511	0.5778388121879402	0.531312470747975	0.4815567204230681	0.5047555882667722	0.883784808393748	0.9998335979613663	0.9999550555829958	1.0	0.9720166236943749	0.6972655581153617	0.644979034602565	0.888046973503994	0.2720531436298642	0.9855934429690775	0.48596638161941663	0.6886342287087641	0.6497569437492852	0.5582246375848683	0.7512357822446841	0.9441548025965414	0.51874023552142	0.446229173012065	0.9265178992904154	0.38266705517147204	0.6354507974659293	0.9592927112927868	0.5453754510345512	0.5645637550474675
SalGreg_1	0.7440408052922917	0.7643392480303757	0.7788123373582972	0.8216178267964982	0.9998511470431141	0.6330792505153578	0.5683317041957503	0.7220054253639292	0.844319997638439	0.6911353760056991	0.8105898072290884	0.7436141578563382	0.6732780464666683	0.739795081385942	0.3829523056298719	0.6460216146910515	0.9430206750858094	0.6011543961121213	0.39600821636040084	0.6601718323924513	0.6205541605282101	0.8323299234136671	0.6633514952892122	0.7744897920670947	0.8011043513093783	0.9877968038797226	0.985143538890957	0.6723654749518178	0.4467308868233615	0.43320645599786833	0.7888917193932818	0.9837223854809519	0.3110714951179355	0.6480185741146918	0.7307943702477766	0.9999526743334273	0.999976516583253	0.35637835974808096	0.30707898858769533	0.010716953046288835	0.3673921008323321	0.06389920737205523	0.38165693057973515	0.29923155316800687	0.3257102793601908	0.6697186942022411	0.7441051352638315	0.7221793243495636	0.29908317916607563	0.7534544535462012	0.2400961902793407	0.7018435945426126	0.2451170438119894	0.6477134462398807	0.6324081491043503	0.09723998122796229	0.6035147874743472	0.4764551281317124	0.4413420859958168	0.5248539053213477	0.5492064143728694	0.5836823778075341	0.5117647108500072	0.46262615284942876	0.0	0.4151771892752729	0.7257839697344224	0.5231391289555325	0.4467974042747854	0.33435364170050896	0.6464557448794106	0.05716431930611621	0.312471209157802	0.6390720035658393	0.456133276346562	0.6824745686563958	0.7636864805332702	0.37444695216489343	0.6880811356952528	0.052933100647204245	0.2334524644613004	0.8278339066297483	0.8589431262704138	0.3590965505772814	0.49147702999310205	0.23686300601545351	0.17474891664836978	0.24259693304456464	0.2501682092432904	0.2779792367664202	0.7990389330538162	0.9645386007503453	0.9999494373559337	0.9704390140917565	0.9520201843830985	0.4251428698781575	0.9606906771888968	0.9796093153630411	0.6315093485953608	0.9728363710788165	0.3231125434195453	0.5756662836575133	0.4860862963835697	0.46901651733522653	0.6331273318125367	0.944418779190393	0.4695476953026587	0.4289745235622132	0.959156865185623	0.4107260330884067	0.6290388800025037	0.9782754420900779	0.24777977521544858	0.3473840496097865
SalGreg_10	0.8594388383373968	0.8711791895679737	0.8846252040962997	0.8986526322416035	0.999925176041147	0.7695299513919793	0.8318211517003298	0.8928936795405368	0.9779408139394392	0.8708984240097619	0.9272649275163644	0.8579162675818112	0.8551296706929401	0.8349776896927636	0.6912564363500548	0.8196639031865685	0.982387531917386	0.7744724439018025	0.6089480239924141	0.8098091153774228	0.7508071606221172	0.8626743515806437	0.7086970307449175	0.8545553019803525	0.8779311839067772	0.9882133172344519	0.9870143203314068	0.6727032637015053	0.6756021400740029	0.7742246805014986	0.8520743213465048	0.9773967497149465	0.6514354153103825	0.7775940350323157	0.8386967072038141	0.9983115529043595	0.9999752460422867	0.6329723134114336	0.6065647232054774	0.4257550161184328	0.6157552887655502	0.491789214774367	0.6372329845448963	0.6400413248314865	0.47554991621614606	0.773764229887163	0.8476671276179788	0.7568410986572878	0.5473336948035614	0.8434340914138798	0.5160210652993578	0.7300106341715176	0.5700411943076809	0.7870247972312033	0.7001120422064557	0.5592555809488211	0.6185220618597749	0.6571349811835472	0.6335655539079474	0.6113317552373438	0.7199254804648769	0.7417448449560158	0.7185029137824988	0.6919247651104647	0.4151771892752729	0.0	0.8410066433498873	0.6912784483588913	0.6053689145745793	0.6139666250284296	0.6963779032547098	0.43301808812036313	0.6913728188292316	0.7701390100278731	0.6563096488738103	0.7946280516165012	0.8430605015932516	0.6557978728392739	0.8187993403087817	0.3849985771279899	0.2414969472667693	0.7156117064308407	0.7585068640797381	0.437958777527956	0.12973595203021326	0.5196656785947716	0.2939004397008128	0.5644029166965954	0.5558185732607979	0.5623219716951229	0.9997253334330019	0.9368657166945191	0.9999467017271559	0.96322864099999	0.9536545323708516	0.5078244574316366	0.9611937195624429	0.9759826642063317	0.7773529639363549	0.973707997394328	0.5656960329976198	0.7254273862241636	0.6706122609617375	0.6610747996668871	0.9636492803564253	0.9534850915790606	0.6538448950075701	0.6326448298664424	0.985029238963906	0.6658158679024104	0.8028244382558951	0.9815158542946584	0.511661267861492	0.6168374122802094
SalGreg_2	0.9284805224587952	0.9345893713927612	0.9378747866376632	0.71566199595983	0.9999793347491875	0.8990451777689706	0.8782452601032587	0.9181662453742522	0.5289316648809295	0.9117545249265784	0.5553997588364581	0.9270709079933258	0.906557865796574	0.9137082902370578	0.8261594141738369	0.30660114108711245	0.46250179237372	0.8749397430710797	0.8349049073028796	0.8952213171116569	0.8955391982003301	0.9535655420692817	0.9076955676512208	0.9378926933286004	0.945077484944647	0.8966350354549608	0.9354293060262734	0.4125798615182311	0.8309475138001003	0.8444780016910891	0.9422193169235071	0.9949469688968909	0.8107047148391204	0.6830384822000211	0.9189899659067142	0.9869187009822475	0.9999965887254735	0.8117712122081173	0.7956137144766632	0.7280625246884884	0.824821781552058	0.7387616117794258	0.8283981326827115	0.8058226705360827	0.8155162949881687	0.3197776908991621	0.7524693489819898	0.9230794022611434	0.8068139787663277	0.7643652738082851	0.7907136138486514	0.3939741301605473	0.7890315909297388	0.3025156600598947	0.8994787584543948	0.7510908361543143	0.8909437658669294	0.8557033247470112	0.846624182237586	0.8690394135997361	0.8753568879928518	0.5881780382056516	0.8651819618972051	0.8520460646094978	0.7257839697344224	0.8410066433498873	0.0	0.3123061114796156	0.8449983156529449	0.8145169039052544	0.352597272957499	0.7406214061719343	0.8111052042665452	0.9006480137341093	0.43818422366701126	0.7075712755903274	0.9352568237766029	0.8264487279981771	0.6522177975039427	0.7399886321795837	0.7919064181159428	0.49094131810694164	0.5045520127032246	0.8257509425639482	0.8618889010046284	0.7886014620420306	0.7728932627045423	0.7918671843369017	0.7925406863736615	0.8006860992898114	0.9380019997838152	0.9890186247823557	0.6202496141277989	0.5457638361453034	0.4724701884133212	0.8423479175032977	0.9877911325612309	0.4774316838780186	0.8981904543265476	0.450243041473928	0.8139695145152864	0.42051275300745294	0.8586064500856869	0.854162573885521	0.892418241225797	0.983451688815201	0.8540385378217936	0.8427784485256681	0.6778818655702348	0.8367423887596138	0.3374316085495779	0.9932057762517406	0.7931607288487923	0.8203544624634486
SalGreg_3	0.8421522115263474	0.8469875137140813	0.861548245544278	0.6029474213531075	0.9999442155838624	0.7246382435813802	0.7548054471760699	0.8832661085813697	0.43447981186157125	0.8237556551657301	0.45839910630211655	0.8247785640327902	0.7834147625153498	0.8635721298038379	0.7483833592138511	0.09453055993955295	0.3272602882617688	0.8564155359415866	0.6805479440997149	0.8436126124611408	0.8269766584754092	0.8447573325342459	0.7346904508577942	0.823959990799557	0.8284914177391121	0.823088580167687	0.9450497961105732	0.2527495386741131	0.7310388208102896	0.5933732100962839	0.8341172523635577	0.9152718756013242	0.4963364458682361	0.48530424472745504	0.8694367294757994	0.9999828580440081	0.9999889523828452	0.6908452789783978	0.6576029544923911	0.5433957998118042	0.5740093701982877	0.5841303753546688	0.5999117488834546	0.5282886014789627	0.49386291905014956	0.09387103741496239	0.5861737463437884	0.7787672967766838	0.44560189809526607	0.6034314104035798	0.46716747748014265	0.2454439315086313	0.5198662929307065	0.051897726661411236	0.8072787764310986	0.5491227315215887	0.6472682765065645	0.5889998007037507	0.508438360862582	0.6068988955318246	0.657633503067238	0.42476180540022457	0.7626413205947868	0.7333488718412131	0.5231391289555325	0.6912784483588913	0.3123061114796156	0.0	0.6301834259421843	0.560791189100394	0.08235689648442135	0.5188053806279371	0.5235663953209326	0.7250313325422858	0.08483474376949007	0.5150451366131183	0.8069733060305357	0.5394772000939406	0.3854344754698352	0.5583307582546662	0.6104074578197695	0.374302170201945	0.3933239986486686	0.6740133836588802	0.7429541600325568	0.46920650310056256	0.5970614080089085	0.4540742282181023	0.5077267949528981	0.4947008444631841	0.9998679782137144	0.8187298536902536	0.5574424571797307	0.32949595415579414	0.2413579372335084	0.5276895740183952	0.7980693542420829	0.2936526361796714	0.6704347191961475	0.2296270587078949	0.515777509935522	0.14235308312436268	0.6289391419846275	0.6360233167473063	0.7546780442363321	0.7994837812602128	0.582357488437423	0.5627164544317196	0.528346410426642	0.7253948370416045	0.16940155479412522	0.8847781396450037	0.45868811857544867	0.4946893421759583
SalGreg_4	0.7041339733808097	0.7314449525354041	0.7426716510117415	0.7780839420331019	0.9689038540296127	0.566752345740552	0.4601915677449011	0.5371536029418716	0.6928095309554912	0.5062427555881328	0.6620747558595808	0.5719780131783956	0.4750919698942683	0.7716374481457154	0.41630091912913914	0.6933384979879735	0.8707488543931452	0.5508314728094528	0.6546095445125324	0.739316669201686	0.7956991261849928	0.7528593758087971	0.6466137756355304	0.7176059618561541	0.6826492409267715	0.9140526804055848	0.9221082270629484	0.8330217008628797	0.5803247615668258	0.5747457020501173	0.798790675255833	0.8814933161483601	0.47758173586115904	0.587427937204757	0.8348968012933846	0.9999854664458039	0.9999927883211222	0.4728793856869359	0.43261302703756577	0.47545441415706235	0.29364890386919995	0.4470755140588881	0.16140589003953099	0.30685077332782373	0.4205750349704267	0.7324995891691128	0.7044931688406564	0.6919855618175657	0.3620120689774048	0.7432696393136108	0.36523304580934923	0.8440916384550828	0.23104524505489454	0.7065262272285744	0.7505868313171454	0.5527166487009099	0.5260413251331816	0.3914742681836122	0.42464332210683076	0.2965420819462903	0.43388627969857996	0.744767475135791	0.6202827924246319	0.5982200728370413	0.4467974042747854	0.6053689145745793	0.8449983156529449	0.6301834259421843	0.0	0.2264517239841668	0.6114474249869123	0.4207293357903885	0.534752550825144	0.6777790609327994	0.4868301370396788	0.669893715493568	0.7619555539488201	0.25565444971027795	0.43611231196719047	0.4957892576810309	0.6104912403925855	0.8889484240363414	0.90519663813226	0.5892488091494607	0.6722737008906399	0.281004633460775	0.43445377169127575	0.3842555297779149	0.18912636170611863	0.2931567991083073	0.7545193182338894	0.7429013519452081	0.999984472380823	0.7845906962009643	0.752783227238328	0.34226782179572524	0.7135550929920107	0.8514141850590933	0.4374505886111818	0.7829676509304758	0.2794593359672114	0.5573071514018855	0.5009629004876414	0.1466812457914798	0.5079742215800185	0.42627479202732677	0.2952694229447117	0.25799483476262874	0.8037568213694712	0.54012244100855	0.758056472843178	0.7349913530791382	0.34384156352943507	0.35654089326839755
SalGreg_5	0.6468070221793223	0.6694384113440282	0.6744578021560512	0.7306202654193156	0.998972134948997	0.43420896600540093	0.4001078017119375	0.7146128524840822	0.7990526221650236	0.6277842386232071	0.792143141861785	0.7205851206122567	0.5758358783182824	0.7369834084002244	0.3592225189623449	0.653361822354686	0.8661580952621171	0.5701416550730692	0.5695212154371057	0.7048550318733553	0.7553027340324666	0.7377691078122348	0.6392195455383624	0.6327832592672997	0.6548856632057243	0.9036750862469629	0.9180270675850505	0.7885383736209624	0.4417730068532887	0.44374093195675635	0.7674846003376021	0.8683770005127375	0.32141508201518654	0.48638649680051593	0.8011819023103012	0.9999757838574721	0.9999844187335314	0.33475684944475537	0.25864141432279375	0.356815224923298	0.0972759957718684	0.3422957748376527	0.14771903681265752	0.135905719180057	0.31650372112135416	0.6906409075794415	0.647037505853264	0.677359780257867	0.2540341252761499	0.6841607844111293	0.24804896000003473	0.8094184907513855	0.12229769045036487	0.6594402179496645	0.7474405927339817	0.37699372812892973	0.5140636229307711	0.2887240348977681	0.3243075115992977	0.2518418522984699	0.311859173934402	0.6605473598205451	0.5696996296635028	0.5186342662408965	0.33435364170050896	0.6139666250284296	0.8145169039052544	0.560791189100394	0.2264517239841668	0.0	0.6235201716026044	0.3014733517965853	0.3324581192035946	0.6088437214025232	0.385034250124346	0.602389920892473	0.7299884070961193	0.14454825021694384	0.2939871689208555	0.389887745997368	0.5156872673693169	0.8891751465492661	0.9051135216416935	0.6307192295341808	0.6727144350765828	0.16300738267167147	0.4318588393933863	0.23687177888124455	0.14937051847324456	0.11797387815750116	0.8439757803980688	0.7295683295784703	0.99997268295113	0.7734492636755186	0.7753403276252834	0.35453975052144715	0.698739546275122	0.8437290071108515	0.3563579595531433	0.7918222297307416	0.11590950734687211	0.45804615833082396	0.4004064018500294	0.2833282204014824	0.4408757359211899	0.7154544890764689	0.17254924087831025	0.13629345898333467	0.7759688930923954	0.39165806955803906	0.7061101443537867	0.7436333849208199	0.249694652018157	0.22109416457644393
SalGreg_7	0.8636819062133487	0.8687244383085339	0.8827048295574628	0.6235364189629047	0.9819303658064119	0.7647309127155238	0.765511052381218	0.7921750525584283	0.3884108800482091	0.766500868905599	0.4037482577922459	0.7137380869320245	0.710418976485338	0.8822350511143688	0.7864546667967867	0.15054191747490364	0.2814794056555917	0.8421702340925425	0.7759622956249187	0.8827410065958673	0.8685179483480028	0.8387010566672978	0.7062323952500051	0.8454996727566643	0.8377601439785889	0.8008028044416895	0.9309710857502382	0.26240387348580607	0.8141426627158524	0.677813435078265	0.8301244098880165	0.8924922596371101	0.5993152179874799	0.5274069748892043	0.9078972799280995	0.9999888623079036	0.9999941648028737	0.7780030502894101	0.7545024738056686	0.6717906353333485	0.6459234429152427	0.7080623529226292	0.6719120280943114	0.6246157222884783	0.5168352782518505	0.07911555272627424	0.6136240600607084	0.7525925532863842	0.5072840524935908	0.6324321398102869	0.4993016192109817	0.2522911580287487	0.5926914166777968	0.11428437706330474	0.8046673061221008	0.7034492498486984	0.6014052917514052	0.6383239624344778	0.5163308433702383	0.589651475298	0.6993326205603494	0.504290737373376	0.813711781563251	0.8082255132857206	0.6464557448794106	0.6963779032547098	0.352597272957499	0.08235689648442135	0.6114474249869123	0.6235201716026044	0.0	0.6498921956349331	0.6314043616615853	0.760795085988046	0.15790302208750506	0.5536086374107453	0.8004604186963522	0.6136807846085033	0.40472651066268084	0.6629495183585901	0.7033308397865738	0.35034802338178994	0.3686784935291345	0.7109787138855321	0.7439401397398347	0.5480899753718247	0.6084476062117923	0.5600688515112615	0.6005311475727353	0.578527509522177	0.9454654467689919	0.7687584639723146	0.5374566916847672	0.2641672606280995	0.1639053355721627	0.4529117545669924	0.7423551121668934	0.23757380800407235	0.697581143544173	0.14651347516913205	0.600794018164422	0.2041598041138244	0.684514854687496	0.6758703966217298	0.7808984942814996	0.7166199855858364	0.6282909307741225	0.609076299184477	0.5278019340827699	0.8037445957129916	0.2398730963761445	0.8455846774529204	0.557167020735593	0.595743225137368
SalGreg_8	0.7341612791492418	0.7523073426317859	0.7715756979872592	0.8139226374754792	0.9998220220531485	0.603908115627181	0.5619020053022867	0.7386816050740611	0.8649231159049569	0.6906271268270238	0.8231465640112843	0.7616500858259315	0.6694198495376831	0.710786050759706	0.3824722726065011	0.6406877314285689	0.9485475816972824	0.6091063832062671	0.3619636218100972	0.6513357341892618	0.6447108339845047	0.8155904986607417	0.66638822321468	0.7559099167633998	0.782802822387598	0.9827760040354612	0.9791091625384958	0.6842981939149515	0.42469940646389226	0.41453377763434673	0.7915794348429417	0.9770302133058965	0.29935445794479376	0.6230809730578976	0.7123193636380579	0.9982278602472046	0.9999744520923973	0.33666669784617087	0.28333060210921335	0.07120358898682133	0.3293695434961067	0.071890458279678	0.34842797530793823	0.25890216957962	0.33595652437105517	0.6819004325146301	0.723006963397512	0.7277163930062804	0.29077045351555875	0.7326562418870859	0.2636571266701898	0.7173326572588512	0.21268545597491118	0.6280292620135157	0.6261934822057458	0.13137856778723778	0.6032075745611785	0.43287379855116537	0.4430074983620844	0.47806379787569464	0.5157693738542554	0.5603062186766268	0.4941480468869598	0.44049183375205003	0.05716431930611621	0.43301808812036313	0.7406214061719343	0.5188053806279371	0.4207293357903885	0.3014733517965853	0.6498921956349331	0.0	0.3350637717704865	0.6191254901663936	0.4113864436850392	0.6567161812900022	0.7659558748245624	0.3342178657751471	0.6636659640952391	0.10459951204455542	0.26326077786038016	0.831872279139547	0.863530660887964	0.3829787037027408	0.508458116781705	0.18613159939785218	0.2195162992790919	0.19014025949291502	0.20660530879857397	0.22970023425158625	0.8550213864251625	0.9500091683043089	0.9999449922567625	0.9582766435142896	0.940814658661409	0.4131493796743484	0.9445175173131775	0.9712199110430114	0.5971572995631637	0.9616603527215905	0.2723467503629089	0.5436532312195067	0.44622591924495847	0.4304109820688271	0.6442296845936994	0.9299740110589377	0.4227789958725029	0.38288796387529445	0.9483739958390572	0.3837349583284486	0.6225141472828483	0.966300306853938	0.19063487053678185	0.29476434092133574
