row.ID	Anisacanthus.quadrifidus	Physostegia.virginiana	Ruellia.brittoniana	Salvia.azurea	Salvia.ballotiflora	Salvia.blepharophylla	Salvia.chionophylla	Salvia.coccinea	Salvia.darcyi	Salvia.farinacea	Salvia.greggii	Salvia.leucantha	Salvia.microphylla	Salvia.regla	Salvia.roemeriana	Salvia.sinaloensis	Scutellaria.suffrutescens	Scutellaria.wrightii	Stachys.coccinea
2061	0	0	0	0	1045.4265	21883.1327	0	340.7886	170.4645	0	0	0	0	0	598.4096	0	0	0	0
2075	2188.5043	0	0	0	0	7504.0979	0	0	0	127.4658	0	0	0	0	0	0	0	0	0
2076	0	0	0	0	0	19626.46156	0	0	2139.0151	0	88.95431	6643.28965	0	0	0	0	0	0	0
2083	0	0	0	0	0	5924.011	0	0	0	206.192	0	0	0	0	0	0	0	0	0
2085	9046.92085	452.30174	92.26921	0	0	29904.03801	747.7614	0	0	1074.76156	0	2215.53908	13568.71403	0	0	1385.84125	183.41801	183.76707	0
2094	50570.8498	2307.4061	1418.468	2420.5766	550.9616	146222.5575	6329.5454	0	2923.5694	7975.2657	309.3468	12095.903	78801.5193	1272.5429	348.3608	3919.5347	0	1254.2662	0
2095	95444.7082	6474.7337	4469.1657	6093.7265	3021.3072	279150.0309	13858.6022	0	7176.0314	19300.0275	925.4515	25310.7425	149385.4444	4160.2431	1385.5098	10270.3245	0	3488.4471	948.2813
2096	0	0	0	0	0	619.7683	0	0	0	0	0	0	0	0	0	0	0	0	0
2097	0	0	0	0	0	0	145.0369	0	0	1502.5482	484.2736	0	0	0	175.8898	0	310.4434	931.5258	0
2139	0	0	0	0	191.1556	0	0	0	0	0	0	0	0	0	523.2703	0	0	1048.6882	0
2141	2106.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2174	0	0	0	0	0	980.2012	0	0	0	0	0	0	0	0	0	0	0	0	0
2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6113.422	0
2177	0	150.2694	0	0	0	0	0	0	0	494.7015	0	0	0	0	354.0464	0	0	899.5838	0
2201	16549.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377.502	0
2243	8244.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2255	0	0	0	0	0	372.6639	0	0	0	0	0	0	0	0	0	0	0	0	0
2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4391.433	0
2272	0	0	0	0	0	1656.518	0	0	0	0	0	0	0	0	0	0	0	0	0
2281	354.2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2337	0	1689.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2353	1209.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2386	0	0	0	1959.265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2442	0	0	0	0	0	0	0	0	0	0	0	5917.313	0	0	0	0	0	0	0
2445	0	0	0	0	0	0	493.0585	0	0	0	143.6181	0	0	0	0	0	0	0	0
2479	0	0	2198.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2481	0	507.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810.0999	0	0	0
2500	0	0	0	0	1504.36287	0	0	0	0	73.95814	0	0	0	0	0	0	0	0	0
2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489.3025	4710.4667	0	0	0
2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.1164	0	0	0
2523	1103.7016	0	0	0	0	988.1178	0	0	0	0	0	0	0	0	0	0	0	0	0
2547	0	0	0	0	0	331.3995	1770.9039	0	0	0	735.887	806.9045	0	0	0	0	0	0	0
2571	0	0	0	0	353.66739	273.95863	2398.64134	0	65.17612	153.02688	0	3245.0785	0	0	0	40.02186	0	0	0
2575	164.6861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2580	0	0	8242.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2589	0	0	0	0	0	0	0	0	0	946.708	0	0	0	0	373.0595	3629.8164	0	0	0
2662	302.4827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3460.315	0
2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71082.14	0
2768	201.0569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192.057	178004.044	0
2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49350.57	0
2870	443.3291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2929	0	0	0	0	304.1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2983	0	0	0	0	0	263.7233	0	0	0	0	0	0	0	0	0	0	0	0	0
2996	0	0	2515.2844	0	0	245.6562	0	0	0	0	0	0	0	0	0	0	0	0	0
3106	0	0	0	0	0	670.6824	0	0	0	0	0	0	0	796.51	0	0	0	0	0
3119	318.88468	0	0	0	0	0	0	166.76358	0	45.70007	232.07464	0	0	0	0	0	0	0	0
3131	0	0	0	0	652.8097	1725.3732	0	0	9785.925	0	0	0	0	0	0	0	0	0	0
3138	709.8314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3192	0	0	11652.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3193	7984.0902	0	0	0	0	0	0	137.2094	0	134.9441	0	0	0	0	0	0	0	0	0
3204	0	0	1624.826	0	0	463.362	0	0	0	0	0	0	0	0	0	0	0	0	0
3207	0	0	0	0	1335.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.5667	0	0
3259	0	0	0	0	1247.09614	0	3921.30114	222.24966	57.84271	488.13522	1231.03233	761.45171	0	3468.4941	0	0	1473.26956	0	0
3260	101.5026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3264	0	0	216.4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300	0	1665.692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3361	0	0	176.5624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3365	0	254.03405	564.89454	0	899.32343	6213.2779	0	43.47981	14064.22392	403.11184	237.7381	324.00864	0	0	0	1054.62738	1775.3307	0	421.23487
3380	0	0	153.2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7745.187
3416	0	0	0	789.0638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3456	135545.5594	0	0	0	0	0	0	0	0	157.4581	0	0	7011.2335	0	0	0	0	0	0
3497	2041.0553	0	0	0	0	0	0	0	0	452.5912	0	0	0	0	0	0	0	0	0
3560	645.4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3613	0	0	0	0	0	0	0	0	0	776.1354	0	0	0	0	0	0	0	0	0
3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5396.013
3641	0	0	0	0	0	0	0	203.8507	0	0	0	0	0	0	0	0	0	0	0
3666	0	0	0	0	0	0	0	0	0	0	0	0	0	229.7352	0	0	0	0	0
3832	1238.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3843	0	0	0	0	0	0	0	0	0	2278.4267	0	0	0	0	0	174.8024	0	0	0
3866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996.951
3886	0	0	743.7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3935	0	0	0	0	0	0	0	0	0	299.3136	0	0	0	0	0	0	0	0	0
3954	4602.491	0	0	0	0	602.286	0	0	0	272.235	0	0	0	0	0	0	0	0	0
4037	0	0	0	0	0	19455.33	0	0	0	0	2656.957	0	26250.954	0	0	0	0	0	0
4145	0	0	0	0	0	0	0	0	0	189.902	0	0	0	0	0	0	0	0	0
4156	0	0	5821.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4295	294.6481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016.631
4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.0232	0	0	0
4345	52.40973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907.6276
4404	0	0	0	0	0	8369.629	0	0	0	0	0	0	0	0	0	0	0	0	0
4458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.0874	0	1022.6494	0
4545	466.7362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.6838
4561	1017.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1511.186
4600	3412.403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4617	0	0	0	0	0	0	0	0	0	0	0	0	781.3055	0	0	0	0	0	0
4665	0	0	0	0	0	0	0	0	0	0	0	3744.195	0	0	0	0	0	0	0
4706	0	0	0	0	0	0	0	0	0	0	490.183	0	0	0	0	0	0	0	0
4708	0	0	0	258.7393	0	0	0	0	0	0	0	0	5143.1505	0	0	0	0	0	0
4785	0	0	39164.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4786	2920.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4812	0	0	0	0	0	0	0	0	0	0	0	0	69186.74	0	0	0	0	0	0
4825	0	0	0	0	0	0	0	0	0	0	0	0	12158.37	0	0	0	0	0	0
4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5279.859	0
4904	0	0	0	0	0	0	654.3965	0	0	0	0	0	0	0	0	0	0	0	0
4916	619.1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4951	0	0	1086.707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5075	0	0	0	0	0	0	378.6158	0	0	0	0	0	0	0	0	0	0	0	0
5134	0	0	0	0	0	819.0702	0	0	0	0	0	0	0	0	0	0	0	0	0
5152	0	0	0	0	0	0	0	0	0	8366.6592	0	0	0	0	0	411.5138	0	0	0
5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704.3263	0
