row.ID,Anisacanthus.quadrifidus,Physostegia.virginiana,Ruellia.brittoniana,Salvia.azurea,Salvia.ballotiflora,Salvia.blepharophylla,Salvia.chionophylla,Salvia.coccinea,Salvia.darcyi,Salvia.farinacea,Salvia.greggii,Salvia.leucantha,Salvia.microphylla,Salvia.regla,Salvia.roemeriana,Salvia.sinaloensis,Scutellaria.suffrutescens,Scutellaria.wrightii,Stachys.coccinea
600,0,0,0,5949.7314,0,0,300.6647,0,0,0,0,0,6648.8833,13488.2611,0,0,0,0,0
601,0,0,0,0,0,13819.2714,245.5152,0,0,0,0,0,5909.3579,195.6059,0,0,0,0,0
602,0,0,0,0,3315.6659,0,0,0,942.6193,0,0,0,0,0,0,0,0,0,0
608,55812.2023,0,0,3680.8077,22641.4083,92005.7399,13081.9215,136.6683,9058.5686,0,1057.9281,0,12856.9211,1448.7197,2080.7258,0,573.946,2360.3682,0
609,0,0,18770.483,0,0,3186.127,0,0,21449.966,0,0,0,0,1364.354,0,0,0,0,0
610,0,0,0,0,10561.2309,7572.8712,0,0,12686.941,643.7983,0,22984.425,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.3079,0,0
614,0,0,0,0,0,0,798.932,0,0,0,0,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0,0,1278.968,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5196
622,0,0,0,0,0,516.7687,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,1484.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,1094.3329,0,664.1026,0,0,3316.0703,5931.7047,0,0,0,2531.4619,0,2539.9305,0,827.4398,0
646,0,0,0,0,0,0,187.793,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.415,0,0,0
652,507.7437,0,2899.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,13417.509,0,1874.0612,0,0,0,421.5632,0,14786.9087,3122.9873,0,825.1365,4346.5666,274.7302,1864.168,5292.6012,2974.8934,899.9798
658,0,0,3404.6497,0,258.2145,6951.0641,1457.4849,0,4264.8469,1551.6001,0,0,1941.8453,304.5526,0,0,0,0,0
659,2510.2922,0,5614.2054,0,0,116.4235,3045.3793,2263.0445,0,0,5231.4185,0,0,0,0,10976.6879,9043.6202,0,0
664,0,0,0,0,0,0,0,0,0,0,0,0,6706.697,0,0,0,0,0,0
665,0,0,5362.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,184.7589,0,0,0,615.2327,0,623.4087,322.7733,264.012,166.6803,1295.4706,0,0,0,1111.2355,3878.6623,482.3673,0,0
670,0,0,0,0,0,0,0,0,0,1037.3169,0,0,0,0,0,0,529.6892,0,0
679,0,686.9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.0037,0,0
690,59494.12,94071.33,15113.47,38959.31,22349.33,48742.23,61508.05,28847.52,13357.16,32557.79,23658.17,19985.86,65087.36,31930.46,14016.44,23207.96,12311.19,108908.09,83017.06
693,0,0,0,0,0,234.9152,0,0,0,0,0,0,0,0,0,0,0,0,0
694,3590.0625,16769.4806,0,462.1369,732.6751,1181.3149,7418.4826,3319.6476,353.5947,415.4055,0,0,376.9116,309.6903,982.6983,2193.6875,0,16016.1249,10730.1261
697,0,0,0,0,0,0,0,0,0,0,0,0,0,3145.029,0,0,0,0,0
699,0,0,0,0,617.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,410.1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,16477.457,0,2934.029,16461.213,0,2202.886,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,2324.023,6676.2868,3311.2095,0,374.1955,0,0,12296.0096,0,0,0,0,0,0,3117.077,0,0
715,0,0,313.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0,0,0,1979.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,535.6397,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,579.7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,0,641.3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,0,0,2156.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.224,0,0
742,0,0,0,0,282.8348,0,0,0,0,0,0,0,0,243.3414,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.1196,0,0
748,0,4813.3066,0,0,0,0,429.8831,0,0,0,0,0,0,0,0,0,451.0765,0,0
758,0,1314.6676,0,0,0,0,188.3635,207.6922,0,0,0,0,0,0,0,0,924.6337,0,0
759,0,16116.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,0,139.6645,0,0,1693.9707,0,0,0,5388.3395,418.9185,0,0,155.5378,0,374.8584,0,0,0
762,0,0,0,0,0,0,352.1366,0,0,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0,219.8164,0,0,0,0,0,0,0,0
769,0,9439.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,0,0,0,946.8916,0,0,0,0,0,0,0,0,3818.5127,0,0,0,0,0
771,4011.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.6095,0,0
782,0,0,0,0,0,0,0,0,0,4536.071,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,151648.3,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,20633.33,0,0,40941.6,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,6806.885,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,900.8498,0,0,0,0,0,0,0,0
794,2877.387,0,1729.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,15110.54,0,0,0,0,0,0,0,0,0,0,0,0,0
806,4721.64589,12090.27933,4529.14396,18161.51517,4842.18836,0,1546.57937,54.30995,15160.73365,10316.40869,10037.35006,2475.2986,3084.85964,9092.2151,0,3893.26963,6126.94512,24769.23598,9381.82215
807,0,469.7247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,63.00605,0,0,0,0,73.27272,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.4804,294.0767,0
816,413.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,0,835.7886,0,0,0,0,0,0,0,0,0,0,551.0657,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0,0,1134.082,0,0,0,0,0
823,0,0,0,0,0,0,0,1314.741,0,27199.557,0,0,0,0,0,0,0,0,0
825,0,48954.925,7115.686,14815.515,2126.073,268771.978,0,581.175,0,1525.788,3323.54,5805.097,16873.596,0,228553.008,0,625.065,0,1024.696
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9283,0
830,0,0,0,0,0,0,0,0,0,149542.9,0,0,0,0,0,0,0,0,0
832,0,0,348.3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,1531.071,0,0,0,0,0,0,0,0,0
838,25498.701,0,10705.2331,2667.5656,21429.8709,2456.0676,4299.1646,1164.7662,6883.5686,9524.7663,1769.5057,83931.6834,6478.8209,7200.754,0,360.5746,789.1611,837.6159,0
840,0,0,0,0,0,0,0,0,405.4002,0,0,0,0,0,0,0,0,0,0
