CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex,EdgeAnnotation
24494,26646,-14.018,24494,0.837,24494,17,methanol (-H2O):CH2
5867,12289,0,5867,0.7806,5867,17,NA
18854,22763,-14.016,18854,0.7921,18854,17,methanol (-H2O):CH2
16647,20915,2.017,16647,0.7985,16647,17,H2
7086,16647,-0.002,7086,0.8036,7086,17,NA
4070,5883,0,4070,0.848,4070,17,NA
22782,25851,2.016,22782,0.8058,22782,17,H2
7460,11085,-0.001,7460,0.8514,7460,17,NA
5196,5225,0.001,5196,0.9711,5196,17,NA
19780,20756,2.016,19780,0.817,19780,17,H2
18854,22782,-14.017,18854,0.7882,18854,17,methanol (-H2O):CH2
4073,5867,0.001,4073,0.9395,4073,17,NA
18819,20976,2.017,18819,0.7829,18819,17,H2
10452,13150,-0.001,10452,0.9006,10452,17,NA
5867,13150,-0.001,5867,0.8426,5867,17,NA
21443,23305,15.993,21443,0.7971,21443,17,O
5482,16647,-0.001,5482,0.8063,5482,17,NA
20932,22782,-30.01,20932,0.7942,20932,17,CH2O
5196,14065,0.002,5196,0.8143,5196,17,NA
20923,20976,0.001,20923,0.8345,20923,17,NA
7170,11085,0.001,7170,0.8453,7170,17,NA
13150,20915,2.017,13150,0.7904,13150,17,H2
24458,25876,15.997,24458,0.8498,24458,17,O
23197,23333,-0.001,23197,0.9419,23197,17,NA
5225,11085,0,5225,0.8618,5225,17,NA
20976,23333,0,20976,0.9407,20976,17,NA
21642,23333,15.996,21642,0.8593,21642,17,O
5482,5898,-0.001,5482,0.9555,5482,17,NA
12257,16647,1.001,12257,0.7868,12257,17,isotope_13C
5044,5196,-0.002,5044,0.9348,5044,17,NA
12289,16647,-0.002,12289,0.912,12289,17,NA
20915,25851,-27.996,20915,0.7845,20915,17,CO
20756,20976,-0.001,20756,0.9267,20756,17,NA
7086,12257,-1.003,7086,0.7803,7086,17,isotope_13C
5044,6728,-0.002,5044,0.9528,5044,17,NA
4073,6728,0,4073,0.909,4073,17,NA
20976,25876,-14.015,20976,0.7956,20976,17,methanol (-H2O):CH2
4044,9041,-0.001,4044,0.809,4044,17,NA
5482,7170,-0.001,5482,0.9297,5482,17,NA
5482,6728,-0.001,5482,0.9347,5482,17,NA
24458,26680,-14.014,24458,0.8216,24458,17,methanol (-H2O):CH2
5867,7170,-0.001,5867,0.9362,5867,17,NA
9041,12166,0,9041,0.8352,9041,17,NA
12250,12257,-1.002,12250,0.8072,12250,17,isotope_13C
10452,14065,0.001,10452,0.8585,10452,17,NA
5225,7170,-0.001,5225,0.9251,5225,17,NA
5867,10560,-0.001,5867,0.7945,5867,17,NA
5044,5225,0,5044,0.9385,5044,17,NA
4073,5898,0,4073,0.977,4073,17,NA
7170,7609,0,7170,0.8511,7170,17,NA
5225,6728,-0.001,5225,0.9295,5225,17,NA
4059,7460,18.011,4059,0.806,4059,17,H2O
5867,7460,0.001,5867,0.9352,5867,17,NA
4044,12166,-0.001,4044,0.8055,4044,17,NA
4071,12166,0,4071,0.805,4071,17,NA
5482,11085,0,5482,0.8373,5482,17,NA
4071,5711,0,4071,0.9392,4071,17,NA
4071,5863,0.001,4071,0.9472,4071,17,NA
5898,13150,0,5898,0.8244,5898,17,NA
4070,14065,18.012,4070,0.7821,4070,17,H2O
7460,13150,-0.002,7460,0.8133,7460,17,NA
23333,24679,15.994,23333,0.8588,23333,17,O
4052,4070,197.088,4052,0.8377,4052,17,NA
5044,5898,-0.002,5044,0.9018,5044,17,NA
13016,14882,-0.001,13016,0.9346,13016,24,NA
12096,14896,76.052,12096,0.9391,12096,24,CH6N3O:C3H8O2
13588,14407,-220.059,13588,0.9328,13588,24,NA
13205,13307,-15.995,13205,0.9718,13205,24,O
13320,13729,-30.01,13320,0.9337,13320,24,CH2O
13016,18324,31.99,13016,0.9261,13016,24,O2
13373,18324,15.993,13373,0.939,13373,24,O
13205,17761,0,13205,0.9795,13205,24,NA
10649,13307,-0.001,10649,0.9512,10649,24,NA
13320,14450,-204.063,13320,0.9565,13320,24,NA
17761,19332,-72.022,17761,0.9593,17761,24,CH2N3O:C3H492
11413,14896,7.933,11413,0.9398,11413,24,NA
9406,12136,-15.995,9406,0.9296,9406,24,O
13307,17297,0.001,13307,0.9461,13307,24,NA
14407,14450,15.995,14407,0.947,14407,24,O
10649,13868,13.979,10649,0.9508,10649,24,NA
11413,13226,-38.109,11413,0.9214,11413,24,NA
13241,13343,0.003,13241,0.9876,13241,24,NA
13373,14407,-206.081,13373,0.9279,13373,24,NA
11269,14896,7.936,11269,0.9443,11269,24,NA
13226,13320,132.043,13226,0.9523,13226,24,C5H8O4_D-Ribose (-H2O) (ribosylation):C16H30O_palmitoylation (-H2O):C5H8O4
12096,13226,30.01,12096,0.9206,12096,24,CH2O
13320,13373,-13.978,13320,0.9736,13320,24,NA
13523,13868,-15.995,13523,0.9734,13523,24,O
10649,13754,0,10649,0.9528,10649,24,NA
9197,13307,0,9197,0.9416,9197,24,NA
11269,13320,93.937,11269,0.9495,11269,24,NA
13307,17574,15.996,13307,0.9732,13307,24,O
13754,17297,0,13754,0.9431,13754,24,NA
17761,19018,-162.068,17761,0.9529,17761,24,NA
13205,19018,-162.068,13205,0.955,13205,24,NA
11780,18324,31.99,11780,0.9224,11780,24,O2
13757,14450,13.979,13757,0.9583,13757,24,NA
11413,12845,-154.12,11413,0.9357,11413,24,NA
11780,12136,13.979,11780,0.9301,11780,24,NA
13754,13868,13.979,13754,0.9812,13754,24,NA
9406,13868,0,9406,0.9494,9406,24,NA
11269,11413,0.003,11269,0.9422,11269,24,NA
12096,13373,148.076,12096,0.9495,12096,24,NA
17297,17574,15.995,17297,0.9315,17297,24,O
13016,13373,15.997,13016,0.9633,13016,24,O
11780,13754,15.995,11780,0.9534,11780,24,O
13588,13729,-30.01,13588,0.929,13588,24,CH2O
14422,14896,30.01,14422,0.9239,14422,24,CH2O
9197,18324,15.995,9197,0.9216,9197,24,O
13226,13329,132.041,13226,0.9281,13226,24,C5H8O4_D-Ribose (-H2O) (ribosylation):C16H30O_palmitoylation (-H2O):C5H8O4
13320,14896,-86.001,13320,0.9707,13320,24,C3H5NO2_Serine
18324,19332,-72.022,18324,0.949,18324,24,CH2N3O:C3H492
13588,14896,-86.002,13588,0.9645,13588,24,C3H5NO2_Serine
13373,14896,-72.024,13373,0.9682,13373,24,CH2N3O:C3H492
12096,14450,-42.01,12096,0.9293,12096,24,N3:C2H2O
11269,13588,93.937,11269,0.9436,11269,24,NA
9197,13205,15.995,9197,0.946,9197,24,O
9197,13754,0,9197,0.9415,9197,24,NA
11269,12845,-154.117,11269,0.9393,11269,24,NA
13320,13588,0,13320,0.9757,13320,24,NA
12136,13523,31.99,12136,0.9517,12136,24,O2
13241,13670,0.001,13241,0.9846,13241,24,NA
17761,18324,0,17761,0.9668,17761,24,NA
17574,18324,0,17574,0.9698,17574,24,NA
11413,13373,79.956,11413,0.9497,11413,24,SO3:sulfate (-H2O)
13320,13329,-0.001,13320,0.9299,13320,24,NA
13588,14450,-204.064,13588,0.947,13588,24,NA
14450,14896,118.062,14450,0.9431,14450,24,NA
13754,17574,15.995,13754,0.9753,13754,24,O
17297,18703,0,17297,0.9437,17297,24,NA
10649,17761,15.995,10649,0.9493,10649,24,O
9197,9406,13.98,9197,0.9263,9197,24,NA
12845,13373,234.076,12845,0.9633,12845,24,NA
9197,17574,15.995,9197,0.9422,9197,24,O
12845,13226,116.011,12845,0.9345,12845,24,NA
15854,18703,0,15854,0.9289,15854,24,NA
13523,17574,-13.979,13523,0.9743,13523,24,NA
9197,10649,0,9197,0.927,9197,24,NA
17297,17761,15.995,17297,0.9312,17297,24,O
13754,14896,-72.022,13754,0.9248,13754,24,CH2N3O:C3H492
14407,14896,134.057,14407,0.9295,14407,24,NA
13205,13523,13.979,13205,0.9805,13205,24,NA
15854,17297,0,15854,0.9724,15854,24,NA
9406,13754,-13.979,9406,0.9447,9406,24,NA
13329,13588,0.002,13329,0.927,13329,24,NA
13523,17761,-13.98,13523,0.9784,13523,24,NA
19018,19332,90.047,19018,0.9456,19018,24,NA
13373,14882,-15.997,13373,0.9495,13373,24,O
9197,13868,13.979,9197,0.9439,9197,24,NA
18324,19018,-162.068,18324,0.9453,18324,24,NA
9406,13523,15.995,9406,0.9542,9406,24,O
12096,13320,162.053,12096,0.9446,12096,24,C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
11269,12096,-68.116,11269,0.9258,11269,24,NA
13307,13754,0.001,13307,0.9897,13307,24,NA
13523,19332,-86.001,13523,0.9532,13523,24,C3H5NO2_Serine
13523,19018,-176.048,13523,0.9487,13523,24,NA
13868,17297,-13.979,13868,0.9382,13868,24,NA
12096,12845,-86,12096,0.9361,12096,24,C3H5NO2_Serine
13523,18324,-13.979,13523,0.9593,13523,24,NA
11413,12096,-68.119,11413,0.9221,11413,24,NA
17574,19018,-162.068,17574,0.9525,17574,24,NA
11269,13373,79.959,11269,0.9542,11269,24,SO3:sulfate (-H2O)
13373,14450,-190.086,13373,0.9489,13373,24,NA
13373,14646,-15.996,13373,0.9222,13373,24,O
11780,13205,31.99,11780,0.9368,11780,24,O2
12845,14450,43.99,12845,0.9609,12845,24,CO2
12845,13588,248.054,12845,0.9646,12845,24,NA
9197,17761,15.995,9197,0.9443,9197,24,O
12136,13868,15.995,12136,0.9631,12136,24,O
9406,10649,-13.979,9406,0.9266,9406,24,NA
13226,14450,-72.021,13226,0.9235,13226,24,CH2N3O:C3H492
13754,18324,15.995,13754,0.9555,13754,24,O
10649,17574,15.995,10649,0.9477,10649,24,O
11780,17574,31.99,11780,0.9389,11780,24,O2
10649,18324,15.995,10649,0.935,10649,24,O
12845,13320,248.053,12845,0.9703,12845,24,NA
13373,13588,13.978,13373,0.9676,13373,24,NA
13307,13868,13.98,13307,0.9813,13307,24,NA
13226,13588,132.043,13226,0.9477,13226,24,C5H8O4_D-Ribose (-H2O) (ribosylation):C16H30O_palmitoylation (-H2O):C5H8O4
11413,13320,93.934,11413,0.9451,11413,24,NA
13373,17761,15.993,13373,0.9268,13373,24,O
12845,13757,30.01,12845,0.9285,12845,24,CH2O
13343,13670,-0.002,13343,0.9875,13343,24,NA
13307,14896,-72.022,13307,0.924,13307,24,CH2N3O:C3H492
13343,14450,-58.008,13343,0.9221,13343,24,N3O:C2H2O2
9406,13307,-13.98,9406,0.9446,9406,24,NA
13754,17761,15.995,13754,0.9794,13754,24,O
11780,13307,15.994,11780,0.9554,11780,24,O
11269,14450,-110.127,11269,0.9235,11269,24,NA
13373,17574,15.993,13373,0.9267,13373,24,O
13205,19332,-72.022,13205,0.9598,13205,24,CH2N3O:C3H492
13205,17574,0,13205,0.9784,13205,24,NA
17574,17761,0,17574,0.9798,17574,24,NA
12845,14407,27.995,12845,0.9462,12845,24,CO
13729,14422,-86.002,13729,0.9466,13729,24,C3H5NO2_Serine
12096,13588,162.054,12096,0.9389,12096,24,C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
13307,18324,15.995,13307,0.954,13307,24,O
17574,19332,-72.022,17574,0.9587,17574,24,CH2N3O:C3H492
11780,17761,31.99,11780,0.9465,11780,24,O2
12845,14896,162.052,12845,0.9624,12845,24,C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
11269,13226,-38.106,11269,0.9257,11269,24,NA
13307,17761,15.995,13307,0.9794,13307,24,O
13205,18324,0,13205,0.9617,13205,24,NA
13226,14896,46.042,13226,0.9395,13226,24,H4N3:C2H6O
13373,18943,29.972,13373,0.924,13373,24,NA
10649,13205,15.995,10649,0.9487,10649,24,O
11413,13588,93.934,11413,0.9395,11413,24,NA
13226,13373,118.065,13226,0.9492,13226,24,NA
13205,13754,-15.995,13205,0.9732,13205,24,O
13320,14407,-220.058,13320,0.9419,13320,24,NA
31692,31996,132.094,31692,0.8155,31692,26,NA
31827,32036,-2.016,31827,0.9217,31827,27,H2
31550,31820,24.005,31550,0.9042,31550,27,C2
32025,32389,-28.034,32025,0.9495,32025,27,C2H4
31511,31944,-4.031,31511,0.8745,31511,27,H4
31511,31820,23.996,31511,0.9193,31511,27,C2
31550,32023,-4.023,31550,0.8532,31550,27,NA
32025,32351,-28.033,32025,0.8763,32025,27,C2H4
31387,32389,-8.068,31387,0.7893,31387,27,NA
32052,32283,-2.015,32052,0.9667,32052,27,H2
31595,32283,19.966,31595,0.8539,31595,27,NA
31804,32444,-30.049,31804,0.8316,31804,27,C2H6
32023,32025,26.015,32023,0.9183,32023,27,C2H2
31944,32052,26.012,31944,0.9054,31944,27,C2H2
31717,31797,-67.986,31717,0.8031,31717,27,C3O2
31806,32153,-2.015,31806,0.8925,31806,27,H2
31944,32283,23.997,31944,0.912,31944,27,C2
31717,31782,-15.973,31717,0.7716,31717,27,NA
31550,31727,24.009,31550,0.8962,31550,27,NA
32351,32389,-0.001,32351,0.9206,32351,27,NA
31919,32351,-28.03,31919,0.8791,31919,27,C2H4
31944,32270,-2.018,31944,0.9056,31944,27,H2
31550,32060,-4.021,31550,0.8892,31550,27,NA
31387,32023,-6.049,31387,0.824,31387,27,NA
31804,32283,-4.032,31804,0.9216,31804,27,H4
31550,32283,19.975,31550,0.8442,31550,27,NA
31511,32052,21.981,31511,0.9556,31511,27,adduct_rel_H_Na:Na-H
32171,32389,-2.019,32171,0.8564,32171,27,H2
31595,32270,-6.049,31595,0.8546,31595,27,NA
31722,32270,-4.03,31722,0.8916,31722,27,H4
31804,32389,-30.049,31804,0.9018,31804,27,C2H6
31546,31722,-2.015,31546,0.9047,31546,27,H2
31550,31717,24.006,31550,0.9068,31550,27,C2
31511,31727,24,31511,0.9108,31511,27,C2
31717,31722,-26.016,31717,0.9566,31717,27,C2H2
32023,32283,23.998,32023,0.9238,32023,27,C2
31919,32444,-28.031,31919,0.8346,31919,27,C2H4
32023,32270,-2.017,32023,0.9202,32023,27,H2
31722,31727,26.019,31722,0.9067,31722,27,C2H2
31550,32052,21.99,31550,0.9406,31550,27,Na-H
31511,32171,-4.031,31511,0.9481,31511,27,H4
31782,31820,15.972,31782,0.7543,31782,27,NA
31944,32025,26.014,31944,0.9146,31944,27,C2H2
31595,32025,21.983,31595,0.9553,31595,27,adduct_rel_H_Na:Na-H
32389,32444,0,32389,0.8967,32389,27,NA
31722,32171,-2.012,31722,0.9044,31722,27,H2
31820,32023,-28.028,31820,0.8922,31820,27,C2H4
31387,31804,21.981,31387,0.8897,31387,27,adduct_rel_H_Na:Na-H
31595,31806,-2.02,31595,0.9069,31595,27,H2
31727,31827,-67.989,31727,0.7229,31727,27,C3O2
31550,32444,-6.042,31550,0.8205,31550,27,NA
32060,32389,-2.021,32060,0.9059,32060,27,H2
31806,31944,-2.012,31806,0.91,31806,27,H2
31546,31944,-4.027,31546,0.858,31546,27,H4
32036,32052,67.985,32036,0.7613,32036,27,C3O2
31919,31944,-26.012,31919,0.9234,31919,27,C2H2
32171,32194,24.001,32171,0.8617,32171,27,C2
31820,32270,-30.045,31820,0.8649,31820,27,C2H6
31722,31846,-1.058,31722,0.7346,31722,27,NA
31387,32153,-6.051,31387,0.878,31387,27,NA
31820,31827,-67.985,31820,0.7353,31820,27,C3O2
31727,32351,-30.049,31727,0.8666,31727,27,C2H6
31806,31820,26.016,31806,0.8761,31806,27,C2H2
31387,32060,-6.046,31387,0.8419,31387,27,NA
31511,32153,-4.034,31511,0.9386,31511,27,H4
31722,32389,-4.032,31722,0.9084,31722,27,H4
31717,32153,-28.031,31717,0.8457,31717,27,C2H4
31511,32270,-6.049,31511,0.8491,31511,27,NA
31546,31595,0.005,31546,0.9532,31546,27,NA
31804,31820,-0.002,31804,0.9648,31804,27,NA
31717,31806,-26.016,31717,0.9439,31717,27,C2H2
32194,32351,-26.019,32194,0.8371,32194,27,C2H2
31717,32270,-30.046,31717,0.9221,31717,27,C2H6
32025,32153,-26.017,32025,0.8636,32025,27,C2H2
31804,32351,-30.048,31804,0.8656,31804,27,C2H6
32025,32171,-26.014,32025,0.8535,32025,27,C2H2
31919,32023,-26.013,31919,0.9119,31919,27,C2H2
31804,31827,-67.987,31804,0.717,31804,27,C3O2
31511,31717,23.997,31511,0.9205,31511,27,C2
32023,32171,0.001,32023,0.8656,32023,27,NA
31511,32194,19.969,31511,0.7845,31511,27,NA
31595,32052,21.981,31595,0.9497,31595,27,adduct_rel_H_Na:Na-H
31387,31550,-2.026,31387,0.8702,31387,27,NA
31511,31546,-0.004,31511,0.9421,31511,27,NA
31722,32351,-4.031,31722,0.8799,31722,27,H4
31782,31804,15.974,31782,0.7391,31782,27,NA
32052,32270,-28.03,32052,0.8219,32052,27,C2H4
31806,32270,-4.029,31806,0.8734,31806,27,H4
31387,32283,17.949,31387,0.8168,31387,27,NA
32270,32283,26.015,32270,0.9065,32270,27,C2H2
32025,32194,-2.013,32025,0.9104,32025,27,H2
31550,31919,21.99,31550,0.9438,31550,27,Na-H
31717,31944,-28.028,31717,0.9283,31717,27,C2H4
32060,32270,-2.019,32060,0.8589,32060,27,H2
31546,32389,-6.046,31546,0.8134,31546,27,NA
31820,32283,-4.03,31820,0.9334,31820,27,H4
31550,32389,-6.042,31550,0.8387,31550,27,NA
31806,32389,-4.031,31806,0.9046,31806,27,H4
32194,32283,-0.003,32194,0.9195,32194,27,NA
31804,31919,-2.017,31804,0.9152,31804,27,H2
31387,31511,-2.017,31387,0.8653,31387,27,H2
31727,31797,-67.989,31727,0.7557,31727,27,C3O2
31727,32194,-4.03,31727,0.8727,31727,27,H4
31944,32023,-0.001,31944,0.9615,31944,27,NA
31804,32171,-28.029,31804,0.8931,31804,27,C2H4
32060,32351,-2.02,32060,0.8704,32060,27,H2
31595,31944,-4.031,31595,0.8739,31595,27,H4
31387,31595,-2.017,31387,0.8816,31387,27,H2
31820,31919,-2.015,31820,0.9375,31820,27,H2
31919,32171,-26.012,31919,0.8495,31919,27,C2H2
31550,32153,-4.025,31550,0.9237,31550,27,H4
31717,31827,-67.986,31717,0.7643,31717,27,C3O2
31550,32270,-6.04,31550,0.8466,31550,27,NA
32052,32351,-28.03,32052,0.8602,32052,27,C2H4
32023,32060,0.003,32023,0.8739,32023,27,NA
31717,32283,-4.031,31717,0.8828,31717,27,H4
32270,32389,-0.002,32270,0.881,32270,27,NA
31595,32153,-4.034,31595,0.9456,31595,27,H4
32060,32444,-2.021,32060,0.8431,32060,27,H2
32025,32283,-2.017,32025,0.961,32025,27,H2
32171,32270,-2.018,32171,0.8507,32171,27,H2
31511,31722,-2.019,31511,0.9097,31511,27,H2
31387,32270,-8.066,31387,0.8052,31387,27,NA
31717,32194,-4.027,31717,0.8612,31717,27,H4
31546,32052,21.985,31546,0.9185,31546,27,adduct_rel_H_Na:Na-H
31722,31944,-2.012,31722,0.9198,31722,27,H2
31546,32194,19.974,31546,0.7575,31546,27,NA
31722,31919,24,31722,0.9169,31722,27,C2
31820,32171,-28.027,31820,0.9109,31820,27,C2H4
31511,32283,19.966,31511,0.8608,31511,27,NA
31717,31820,-0.001,31717,0.8927,31717,27,NA
31722,32283,21.985,31722,0.9389,31722,27,adduct_rel_H_Na:Na-H
31550,31595,0.009,31550,0.9741,31550,27,NA
31806,32171,-2.012,31806,0.8921,31806,27,H2
31727,31820,-0.004,31727,0.9305,31727,27,NA
31717,32025,-2.014,31717,0.9262,31717,27,H2
32025,32052,-0.002,32025,0.9737,32025,27,NA
31511,31806,-2.02,31511,0.8984,31511,27,H2
31511,31550,-0.009,31511,0.9658,31511,27,NA
31550,31804,24.007,31550,0.8875,31550,27,C2
31511,32444,-6.051,31511,0.82,31511,27,NA
31546,32023,-4.028,31546,0.8575,31546,27,H4
31806,32194,21.989,31806,0.8554,31806,27,adduct_rel_H_Na:Na-H
31722,32023,-2.013,31722,0.9296,31722,27,H2
31511,32023,-4.032,31511,0.8813,31511,27,H4
31919,32283,-2.015,31919,0.971,31919,27,H2
31797,31804,67.987,31797,0.7793,31797,27,C3O2
31546,31919,21.985,31546,0.9213,31546,27,adduct_rel_H_Na:Na-H
32023,32351,-2.017,32023,0.8804,32023,27,H2
32025,32270,-28.032,32025,0.8368,32025,27,C2H4
32171,32444,-2.02,32171,0.8334,32171,27,H2
32153,32171,0.003,32153,0.9426,32153,27,NA
31546,31804,24.003,31546,0.8723,31546,27,C2
31820,32194,-4.027,31820,0.8751,31820,27,H4
31944,32444,-2.02,31944,0.894,31944,27,H2
32052,32171,-26.012,32052,0.848,32052,27,C2H2
31595,32023,-4.032,31595,0.8773,31595,27,H4
31387,32351,-8.067,31387,0.7676,31387,27,NA
31944,32171,0,31944,0.868,31944,27,NA
32023,32194,24.002,32023,0.9161,32023,27,C2
32153,32194,24.004,32153,0.8779,32153,27,C2
31806,32023,-2.013,31806,0.9385,31806,27,H2
31944,32389,-2.019,31944,0.9125,31944,27,H2
32153,32389,-2.016,32153,0.8612,32153,27,H2
31387,31806,-4.036,31387,0.8523,31387,27,H4
31387,32171,-6.048,31387,0.8965,31387,27,NA
31804,32025,-2.015,31804,0.9278,31804,27,H2
31387,31820,21.979,31387,0.9077,31387,27,adduct_rel_H_Na:Na-H
31919,32036,-67.985,31919,0.7866,31919,27,C3O2
31806,32283,21.986,31806,0.9299,31806,27,adduct_rel_H_Na:Na-H
31717,32023,-28.029,31717,0.9471,31717,27,C2H4
31546,32060,-4.025,31546,0.878,31546,27,H4
31944,32060,0.002,31944,0.8669,31944,27,NA
31804,32270,-30.047,31804,0.8465,31804,27,C2H6
31919,32194,-2.011,31919,0.9339,31919,27,H2
31804,31944,-28.029,31804,0.8697,31804,27,C2H4
32060,32171,-0.002,32060,0.9051,32060,27,NA
31550,31722,-2.01,31550,0.9067,31550,27,H2
31595,31717,23.997,31595,0.9186,31595,27,C2
31546,32153,-4.03,31546,0.9113,31546,27,H4
32171,32283,23.997,32171,0.8466,32171,27,C2
31595,32171,-4.031,31595,0.9598,31595,27,H4
31511,32351,-6.05,31511,0.8111,31511,27,NA
31717,32052,-2.016,31717,0.9127,31717,27,H2
31546,31550,-0.005,31546,0.9486,31546,27,NA
31806,31846,-1.058,31806,0.7384,31806,27,NA
31919,32025,0.002,31919,0.9836,31919,27,NA
32283,32351,-26.016,32283,0.9071,32283,27,C2H2
31804,32060,-28.028,31804,0.9357,31804,27,C2H4
31727,31919,-2.019,31727,0.9244,31727,27,H2
31804,31806,-26.018,31804,0.8813,31804,27,C2H2
31550,32171,-4.022,31550,0.9423,31550,27,NA
31944,32153,-0.003,31944,0.8602,31944,27,NA
31820,32351,-30.046,31820,0.8914,31820,27,C2H6
31511,32060,-4.03,31511,0.9003,31511,27,H4
31919,32389,-28.031,31919,0.9418,31919,27,C2H4
31387,32025,19.966,31387,0.8192,31387,27,NA
31722,31806,-0.001,31722,0.9597,31722,27,NA
31804,32194,-4.029,31804,0.856,31804,27,H4
31717,31804,0.001,31717,0.8806,31717,27,NA
31727,31782,-15.976,31727,0.7282,31727,27,NA
31806,31919,24,31806,0.9064,31806,27,C2
31595,32194,19.969,31595,0.7877,31595,27,NA
31595,32351,-6.05,31595,0.8158,31595,27,NA
31387,31727,21.983,31387,0.8474,31387,27,adduct_rel_H_Na:Na-H
31722,32153,-2.015,31722,0.8954,31722,27,H2
31511,32025,21.983,31511,0.9524,31511,27,adduct_rel_H_Na:Na-H
31595,31804,23.998,31595,0.895,31595,27,C2
31722,32194,21.988,31722,0.8613,31722,27,adduct_rel_H_Na:Na-H
31727,32052,-2.019,31727,0.924,31727,27,H2
31727,32444,-30.051,31727,0.832,31727,27,C2H6
31595,32060,-4.03,31595,0.9082,31595,27,H4
31820,32153,-28.03,31820,0.9076,31820,27,C2H4
32052,32444,-28.031,32052,0.8263,32052,27,C2H4
32153,32283,24,32153,0.8567,32153,27,C2
31550,31806,-2.01,31550,0.889,31550,27,H2
32153,32351,-2.015,32153,0.8244,32153,27,H2
31717,31727,0.003,31717,0.9268,31717,27,NA
31550,32025,21.992,31550,0.9425,31550,27,Na-H
32194,32270,-26.018,32194,0.8657,32194,27,C2H2
31820,31944,-28.027,31820,0.8959,31820,27,C2H4
32194,32389,-26.02,32194,0.8536,32194,27,C2H2
31546,32351,-6.045,31546,0.7861,31546,27,NA
31919,32060,-26.01,31919,0.8968,31919,27,CN:C2H2
31797,31820,67.985,31797,0.8156,31797,27,C3O2
31387,32052,19.964,31387,0.8189,31387,27,NA
31550,31944,-4.022,31550,0.8635,31550,27,NA
32060,32194,23.999,32060,0.8702,32060,27,C2
31546,32283,19.971,31546,0.8351,31546,27,NA
32025,32444,-28.034,32025,0.8442,32025,27,C2H4
31722,32025,24.002,31722,0.9216,31722,27,C2
31722,31804,26.017,31722,0.8828,31722,27,C2H2
31511,32389,-6.051,31511,0.8371,31511,27,NA
31727,32171,-28.031,31727,0.8855,31727,27,C2H4
31595,31820,23.996,31595,0.9171,31595,27,C2
31387,31944,-6.048,31387,0.8206,31387,27,NA
31820,32444,-30.047,31820,0.8507,31820,27,C2H6
32025,32060,-26.013,32025,0.9021,32025,27,C2H2
31387,31919,19.964,31387,0.8209,31387,27,NA
31387,32444,-8.068,31387,0.7785,31387,27,NA
32052,32060,-26.01,32052,0.8876,32052,27,CN:C2H2
31944,32351,-2.018,31944,0.8933,31944,27,H2
32153,32270,-2.015,32153,0.8601,32153,27,H2
31511,31804,23.998,31511,0.8969,31511,27,C2
31806,32052,24,31806,0.9224,31806,27,C2
31797,32036,-2.016,31797,0.9135,31797,27,H2
31944,32194,24.001,31944,0.922,31944,27,C2
32283,32389,-26.017,32283,0.9248,32283,27,C2H2
31511,31919,21.981,31511,0.9468,31511,27,adduct_rel_H_Na:Na-H
32060,32283,23.996,32060,0.8982,32060,27,C2
31727,32270,-30.049,31727,0.8691,31727,27,C2H6
32060,32153,-0.005,32060,0.9087,32060,27,NA
31546,31820,24,31546,0.8829,31546,27,C2
32052,32153,-26.015,32052,0.8528,32052,27,C2H2
31919,32153,-26.015,31919,0.8627,31919,27,C2H2
31546,31727,24.004,31546,0.8748,31546,27,C2
31595,32389,-6.051,31595,0.8409,31595,27,NA
31722,32444,-4.032,31722,0.91,31722,27,H4
31806,32351,-4.03,31806,0.8652,31806,27,H4
31820,32060,-28.026,31820,0.9507,31820,27,CH2N:C2H4
32171,32351,-2.018,32171,0.8297,32171,27,H2
31806,32444,-4.031,31806,0.908,31806,27,H4
32023,32444,-2.018,32023,0.8902,32023,27,H2
31919,32270,-28.03,31919,0.8408,31919,27,C2H4
32052,32389,-28.031,32052,0.9267,32052,27,C2H4
32283,32444,-26.017,32283,0.919,32283,27,C2H2
31546,32171,-4.027,31546,0.9217,31546,27,H4
31804,32153,-28.032,31804,0.8962,31804,27,C2H4
32351,32444,-0.001,32351,0.8662,32351,27,NA
31727,32389,-30.05,31727,0.8898,31727,27,C2H6
31595,32444,-6.051,31595,0.8271,31595,27,NA
